---RUN_DATA---
Pipeline_version:   v1.0.2
Pipeline_runname:   scruffy_mclean
Pipeline_session:   43f4fbd3-6f03-4c32-8fff-c54c15d8d7ac
Pipeline_duration:  31595
Pipeline_datastrt:  2024-03-11T11:25:35.860475Z
Pipeline_datecomp:  2024-03-11T20:12:11.436020Z
Pipeline_entrypnt:  RAPID_TOL
---INPUT_DATA---
InputSampleID:      icHalBino1_1
InputYamlFile:      /lustre/scratch124/tol/projects/darwin/data/insects/Hallomenus_binotatus/assembly/draft/treeval/icHalBino1_1/icHalBino1_1.yaml
InputAssemblyData:  [[id:icHalBino1_1, sz:213843875, ln:insects, tk:null], /lustre/scratch124/tol/projects/darwin/data/insects/Hallomenus_binotatus/assembly/draft/treeval/icHalBino1_1/data/ref.fa]
Input_PacBio_Files: [[id:read, sz:2376348825], /lustre/scratch124/tol/projects/darwin/data/insects/Hallomenus_binotatus/assembly/draft/treeval/icHalBino1_1/working/work/bd/bce03b106caac56c3ab5a762afbf5b/in/m84093_240302_121601_s2.ccs.bc2020.filtered.fasta.gz]
Input_Cram_Files:   [[id:cram, sz:35751232264, cn:8], /lustre/scratch124/tol/projects/darwin/data/insects/Hallomenus_binotatus/assembly/draft/treeval/icHalBino1_1/working/work/cb/4e8749ba8ab6232a6269b4b4b4b56e/in/47093_3#4.cram]
---RESOURCES---
name	status	module	cpus	memory	attempt	realtime	%cpu	%mem	peak_rss
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (icHalBino1_1)	COMPLETED	-	16	50 GB	1	1h 24m 32s	1531.2%	3.9%	30.6 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:CRAM_FILTER_ALIGN_BWAMEM2_FIXMATE_SORT (icHalBino1_1)	COMPLETED	-	16	50 GB	1	1h 31m 54s	1317.3%	7.5%	28.6 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BWAMEM2:SAMTOOLS_MERGE (icHalBino1_1)	COMPLETED	-	16	50 GB	1	20m 44s	514.1%	0.0%	36.8 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BAMTOBED_COOLER:SAMTOOLS_MARKDUP (icHalBino1_1)	COMPLETED	-	12	25 GB	1	25m 11s	463.0%	0.1%	350.9 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:PRETEXTMAP_STANDRD (icHalBino1_1)	COMPLETED	-	16	3 GB	1	59m 48s	154.2%	0.5%	2.1 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:SNAPSHOT_SRES (icHalBino1_1)	COMPLETED	-	1	1 GB	1	4s	94.0%	0.0%	51.3 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:PRETEXT_INGEST_SNDRD:PRETEXT_GRAPH (icHalBino1_1)	COMPLETED	-	1	256 MB	1	4.4s	91.4%	0.0%	67 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:PRETEXTMAP_HIGHRES (icHalBino1_1)	COMPLETED	-	20	18 GB	1	1h 16m 4s	154.7%	1.7%	6.6 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:PRETEXT_INGEST_HIRES:PRETEXT_GRAPH (icHalBino1_1)	COMPLETED	-	1	256 MB	1	6.5s	60.5%	0.0%	68.2 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BAMTOBED_COOLER:BAMTOBED_SORT (icHalBino1_1)	COMPLETED	-	12	100 GB	1	57m 23s	450.9%	12.4%	46.7 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:HIC_BAMTOBED_COOLER:GET_PAIRED_CONTACT_BED (icHalBino1_1)	COMPLETED	-	1	20 GB	1	26m	98.9%	0.0%	19 MB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:COOLER_CLOAD (icHalBino1_1)	COMPLETED	-	16	6 GB	1	11m 57s	99.9%	0.9%	3.3 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:HIC_MAPPING:COOLER_ZOOMIFY (icHalBino1_1)	COMPLETED	-	12	72 GB	1	5m 44s	311.1%	4.5%	25.3 GB
RAPID_TOL:SANGERTOL_TREEVAL_RAPID_TOL:TREEVAL_RAPID_TOL:CUSTOM_DUMPSOFTWAREVERSIONS (1)	COMPLETED	-	1	6 GB	1	509ms	46.2%	0.0%	2.1 MB
